SERIE_NAME,END_DATE,START_DATE,SERIE_CODE,DATAGROUP_CODE,FREQUENCY_STR
56.2.Ödenmiş Sermaye Enflasyon Düzeltme Farkı,11/1/2018,7/1/2002,TP.PB.V311,bie_pbtablo3,AYLIK
56.3.Sermaye Yedekleri,11/1/2018,1/1/1986,TP.PB.V32,bie_pbtablo3,AYLIK
56.31.Hisse Senedi İhraç Primleri,11/1/2018,11/1/2002,TP.PB.V33,bie_pbtablo3,AYLIK
56.32.Hisse Senedi İptal Karları,11/1/2018,11/1/2002,TP.PB.V34,bie_pbtablo3,AYLIK
56.33.Menkul Değerler Değerleme Farkları,11/1/2018,1/1/1986,TP.PB.V35,bie_pbtablo3,AYLIK
56.34.Maddi ve Maddi Olmayan Duran Varlıklar Yeniden Değerleme Farkları,11/1/2018,1/1/1986,TP.PB.V36,bie_pbtablo3,AYLIK
"56.35.İştirakler, Bağlı Ortaklıklar ve Birlikte Kontrol Edilen Ortaklıklar Bedelsiz Hisse Senetleri",11/1/2018,11/1/2002,TP.PB.V37,bie_pbtablo3,AYLIK
56.36.Sat.Amaç.Elde Tut. ve Dur.Faaliyet.İliş.Duran Var.Birik.Değ.Fark.,11/1/2018,1/1/2008,TP.PB.V371,bie_pbtablo3,AYLIK
56.37.Diğer Sermaye Yedekleri,11/1/2018,7/1/2002,TP.PB.V38,bie_pbtablo3,AYLIK
56.4.Kar Yedekleri,11/1/2018,1/1/1986,TP.PB.V39,bie_pbtablo3,AYLIK
56.5.Kar (Zarar),11/1/2018,1/1/1986,TP.PB.V40,bie_pbtablo3,AYLIK
56.6.Geçmiş Yillar Karı (Zararı),11/1/2018,1/1/1986,TP.PB.V41,bie_pbtablo3,AYLIK
57.TOPLAM YÜKÜMLÜLÜKLER,11/1/2018,1/1/1986,TP.PB.V42,bie_pbtablo3,AYLIK
1.DIŞ VARLIKLAR,11/1/2018,1/1/1986,TP.PBD.A01,bie_pbtablo4,AYLIK
1.1 Uluslararası Standartta Olan Altın (YP),11/1/2018,1/1/1986,TP.PBD.A02,bie_pbtablo4,AYLIK
1.2 Konvertibl Döviz,11/1/2018,1/1/1986,TP.PBD.A03,bie_pbtablo4,AYLIK
1.3 Diğer Dış Varlıklar,11/1/2018,1/1/1986,TP.PBD.A04,bie_pbtablo4,AYLIK
2.MERKEZİ YÖNETİMDEN ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.A05,bie_pbtablo4,AYLIK
2.1 Bütçe İle ilgili Kurumlar,11/1/2018,1/1/1986,TP.PBD.A06,bie_pbtablo4,AYLIK
2.11 Hazinece Çıkarılan Madeni Para,11/1/2018,1/1/1986,TP.PBD.A07,bie_pbtablo4,AYLIK
2.12 IMF Pozisyonu,11/1/2018,1/1/1986,TP.PBD.A08,bie_pbtablo4,AYLIK
2.13 Hazine'ye Kısa Vadeli Avans,11/1/2018,1/1/1986,TP.PBD.A09,bie_pbtablo4,AYLIK
2.14 Devlet İç Borçlanma Senetleri,11/1/2018,1/1/1986,TP.PBD.A10,bie_pbtablo4,AYLIK
2.15 Tahkimle Aktifleştirilmiş Alacaklar,11/1/2018,1/1/1986,TP.PBD.A11,bie_pbtablo4,AYLIK
2.16 Hazinedeki Diğer Alacaklar (Net),11/1/2018,1/1/1986,TP.PBD.A12,bie_pbtablo4,AYLIK
2.2 Değerleme Hesabı,11/1/2018,1/1/1986,TP.PBD.A13,bie_pbtablo4,AYLIK
3.MALİ OLM. KAMU GİR. ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.A14,bie_pbtablo4,AYLIK
4.BANKALARDAN ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.A15,bie_pbtablo4,AYLIK
4.1 Avans ve Reeskont,11/1/2018,1/1/1986,TP.PBD.A16,bie_pbtablo4,AYLIK
4.11 Ticari,11/1/2018,1/1/1986,TP.PBD.A17,bie_pbtablo4,AYLIK
4.12 Tarımsal,11/1/2018,1/1/1986,TP.PBD.A18,bie_pbtablo4,AYLIK
4.13 Orta Vadeli Sınai Kredileri (Bankalar),11/1/2018,1/1/1986,TP.PBD.A19,bie_pbtablo4,AYLIK
4.14 Tahvil Üzerine Avans,11/1/2018,1/1/1986,TP.PBD.A20,bie_pbtablo4,AYLIK
4.2 Bankalar Kanalıyla KİT lere verilen Krediler,11/1/2018,1/1/1986,TP.PBD.A21,bie_pbtablo4,AYLIK
4.3 Diğer Alacaklar,11/1/2018,1/1/1986,TP.PBD.A22,bie_pbtablo4,AYLIK
5.DİĞER MALİ KURULUŞLARDAN ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.A23,bie_pbtablo4,AYLIK
5.1 Kalkınma ve Yatırım Bankalarından Alacaklar,11/1/2018,1/1/1986,TP.PBD.A24,bie_pbtablo4,AYLIK
5.2 Banka Dışı Mali Kuruluşlardan Alacaklar,11/1/2018,1/1/1986,TP.PBD.A25,bie_pbtablo4,AYLIK
6.SINIFLANDIRILAMAYAN VARLIKLAR,11/1/2018,1/1/1986,TP.PBD.A26,bie_pbtablo4,AYLIK
7.TOPLAM,11/1/2018,1/1/1986,TP.PBD.A27,bie_pbtablo4,AYLIK
1.REZERV PARA (IMF Tanımı),11/1/2018,1/1/1986,TP.PBD.P01,bie_pbtablo4,AYLIK
1.1 Dolaşıma Çıkan Kağıt ve Madeni Para,11/1/2018,1/1/1986,TP.PBD.P02,bie_pbtablo4,AYLIK
1.11 Bankalar Dışındaki Para,11/1/2018,1/1/1986,TP.PBD.P03,bie_pbtablo4,AYLIK
1.12 Bankalardaki Para,11/1/2018,1/1/1986,TP.PBD.P04,bie_pbtablo4,AYLIK
1.2 Bankalar Mevduatı,11/1/2018,1/1/1986,TP.PBD.P05,bie_pbtablo4,AYLIK
1.21 Mevduat Karşılıkları,11/1/2018,1/1/1986,TP.PBD.P06,bie_pbtablo4,AYLIK
1.22 Serbest Rezervler,11/1/2018,1/1/1986,TP.PBD.P07,bie_pbtablo4,AYLIK
1.3 Vadesiz Mevduat (TL),11/1/2018,1/1/1986,TP.PBD.P08,bie_pbtablo4,AYLIK
1.31 Yerel Yönetimler,11/1/2018,1/1/1986,TP.PBD.P09,bie_pbtablo4,AYLIK
1.32 Sosyal Güvenlik Kurumları,11/1/2018,7/1/2000,TP.PBD.P10,bie_pbtablo4,AYLIK
1.33 Mali Olmayan Kamu Girişimleri,11/1/2018,1/1/1986,TP.PBD.P11,bie_pbtablo4,AYLIK
1.34 Özel Sektör,11/1/2018,1/1/1986,TP.PBD.P12,bie_pbtablo4,AYLIK
1.35 Banka Dışi Mali Kuruluşlar,11/1/2018,1/1/1986,TP.PBD.P13,bie_pbtablo4,AYLIK
2.VADELİ MEVDUAT,11/1/2018,2/1/2012,TP.PBD.P14,bie_pbtablo4,AYLIK
3.REPO İŞLEMLERİNDEN SAĞLANAN FONLAR,11/1/2018,7/1/2000,TP.PBD.P15,bie_pbtablo4,AYLIK
3.1 Banka Dışı Mali Kuruluşlar,11/1/2018,7/1/2000,TP.PBD.P16,bie_pbtablo4,AYLIK
4.YABANCI PARA MEVDUATI,11/1/2018,1/1/1986,TP.PBD.P17,bie_pbtablo4,AYLIK
4.1 Yerel Yönetimler,11/1/2018,1/1/1986,TP.PBD.P18,bie_pbtablo4,AYLIK
4.2 Mali Olmayan Kamu Girişimleri,11/1/2018,1/1/1986,TP.PBD.P19,bie_pbtablo4,AYLIK
4.3 Banka Dışı Mali Kuruluşlar,11/1/2018,1/1/1986,TP.PBD.P20,bie_pbtablo4,AYLIK
5.BLOKE MEVDUATLAR,11/1/2018,1/1/1986,TP.PBD.P21,bie_pbtablo4,AYLIK
6.DIŞ YÜKÜMLÜLÜKLER,11/1/2018,1/1/1986,TP.PBD.P22,bie_pbtablo4,AYLIK
6.1 IMF Kredileri Kullanımı,11/1/2018,1/1/1986,TP.PBD.P23,bie_pbtablo4,AYLIK
6.2 IMF Acil Yardım Takip Hesabı (Hazine),11/1/2018,1/1/1986,TP.PBD.P24,bie_pbtablo4,AYLIK
6.3 SDR Tahsisatı (Hazine),11/1/2018,7/1/2000,TP.PBD.P241,bie_pbtablo4,AYLIK
6.4 Dış Krediler,11/1/2018,1/1/1986,TP.PBD.P25,bie_pbtablo4,AYLIK
6.5 Kredi Mektuplu Döviz Mevduatı,11/1/2018,1/1/1986,TP.PBD.P26,bie_pbtablo4,AYLIK
6.6 Diğer Yerleşik Olmayanların Mevduatı,11/1/2018,1/1/1986,TP.PBD.P27,bie_pbtablo4,AYLIK
6.7 Döviz Satışı Yapılmış Akreditif Bedelleri,11/1/2018,1/1/1986,TP.PBD.P28,bie_pbtablo4,AYLIK
6.8 Muvakkat Alacaklılar (YP),11/1/2018,1/1/1986,TP.PBD.P29,bie_pbtablo4,AYLIK
6.9 Likidite Senetleri,11/1/2018,7/1/2000,TP.PBD.P291,bie_pbtablo4,AYLIK
7.MERKEZİ YÖNETİM MEVDUATLARI,11/1/2018,1/1/1986,TP.PBD.P30,bie_pbtablo4,AYLIK
7.1 Genel ve Katma Bütçeli İdareler Mevduatı,11/1/2018,1/1/1986,TP.PBD.P31,bie_pbtablo4,AYLIK
7.2 Genel ve Katma Büt. İd. Proje Kredileri,11/1/2018,1/1/1986,TP.PBD.P32,bie_pbtablo4,AYLIK
7.3 Kamu İktisadi Kuruluşları (Kat.Büt.İdar.),11/1/2018,1/1/1986,TP.PBD.P33,bie_pbtablo4,AYLIK
7.4 Resmi Sosyal Güvenlik Kurumları,11/1/2018,1/1/1986,TP.PBD.P34,bie_pbtablo4,AYLIK
7.5 Akreditif Bedelleri,11/1/2018,1/1/1986,TP.PBD.P35,bie_pbtablo4,AYLIK
7.6 Merkezi Yönetime Diğer Yükümlülükler,11/1/2018,1/1/1986,TP.PBD.P36,bie_pbtablo4,AYLIK
7.7 Bütçe Dışı Hesaplar,11/1/2018,1/1/1986,TP.PBD.P37,bie_pbtablo4,AYLIK
8.REZERV DIŞI YÜKÜMLÜLÜKLER,11/1/2018,1/1/1986,TP.PBD.P38,bie_pbtablo4,AYLIK
9.SERMAYE VE REZERVLER,11/1/2018,1/1/1986,TP.PBD.P39,bie_pbtablo4,AYLIK
10.SINIFLANDIRILAMAYAN YÜKÜMLÜLÜKLER,11/1/2018,1/1/1986,TP.PBD.P40,bie_pbtablo4,AYLIK
11.TOPLAM,11/1/2018,1/1/1986,TP.PBD.P41,bie_pbtablo4,AYLIK
1.REZERVLER,11/1/2018,1/1/1986,TP.PBD.K01,bie_pbtablo5,AYLIK
1.1 Para,11/1/2018,1/1/1986,TP.PBD.K02,bie_pbtablo5,AYLIK
1.2 Merkez Bankasındaki Mevduatlar,11/1/2018,1/1/1986,TP.PBD.K03,bie_pbtablo5,AYLIK
1.21 Zorunlu Karşılıklar,11/1/2018,1/1/1986,TP.PBD.K04,bie_pbtablo5,AYLIK
1.22 Serbest Rezervler,11/1/2018,1/1/1986,TP.PBD.K05,bie_pbtablo5,AYLIK
1.23 Vadeli Serbest Olmayan Hesap,11/1/2018,12/1/2005,TP.PBD.K06,bie_pbtablo5,AYLIK
2.MERKEZ BANKASINDAN DİĞER ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.K07,bie_pbtablo5,AYLIK
2.1 Swap ve Repo An.Alt.TCMB'den Al.Kre. (Net),11/1/2018,1/1/1986,TP.PBD.K08,bie_pbtablo5,AYLIK
2.2 Diğer Alacaklar,11/1/2018,1/1/1986,TP.PBD.K09,bie_pbtablo5,AYLIK
3.DIŞ VARLIKLAR,11/1/2018,1/1/1986,TP.PBD.K10,bie_pbtablo5,AYLIK
4.GENEL YÖNETİMDEN ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.K11,bie_pbtablo5,AYLIK
4.1 MERKEZİ YÖNETİMDEN ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.K12,bie_pbtablo5,AYLIK
4.11 Bütçe ile İlgili Kurumlar,11/1/2018,1/1/1986,TP.PBD.K13,bie_pbtablo5,AYLIK
4.111 Merkezi Yönetime Verilen Krediler,11/1/2018,1/1/1986,TP.PBD.K14,bie_pbtablo5,AYLIK
4.112 Merkezi Yönetimce Çıkar. Bono ve Tahviller,11/1/2018,1/1/1986,TP.PBD.K15,bie_pbtablo5,AYLIK
4.113 Merkezi Yönetimden Diğer Alacaklar,11/1/2018,1/1/1986,TP.PBD.K16,bie_pbtablo5,AYLIK
4.12 Bütçe Dışı Kurumlar,11/1/2018,1/1/1986,TP.PBD.K17,bie_pbtablo5,AYLIK
4.2 YEREL YÖNETİMLERDEN ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.K19,bie_pbtablo5,AYLIK
4.21 Krediler,11/1/2018,1/1/1986,TP.PBD.K20,bie_pbtablo5,AYLIK
4.22 Tasfiye Olunacak Alacaklar,11/1/2018,12/1/2005,TP.PBD.K21,bie_pbtablo5,AYLIK
4.23 Bonolar ve Tahviller,11/1/2018,1/1/1986,TP.PBD.K22,bie_pbtablo5,AYLIK
4.24 Diğer Alacaklar,11/1/2018,1/1/1986,TP.PBD.K23,bie_pbtablo5,AYLIK
4.3 SOSYAL GÜVENLİK KURUMLARINDAN ALACAKLAR,11/1/2018,12/1/2005,TP.PBD.K24,bie_pbtablo5,AYLIK
4.31 Krediler,11/1/2018,12/1/2005,TP.PBD.K25,bie_pbtablo5,AYLIK
4.32 Diğer Alacaklar,11/1/2018,12/1/2005,TP.PBD.K26,bie_pbtablo5,AYLIK
5.MALİ OLM. KAMU GİR. ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.K27,bie_pbtablo5,AYLIK
5.1 Krediler,11/1/2018,1/1/1986,TP.PBD.K28,bie_pbtablo5,AYLIK
5.2 Tasfiye Olunacak Alacaklar,11/1/2018,12/1/2005,TP.PBD.K29,bie_pbtablo5,AYLIK
5.3 Bono ve Tahviller,11/1/2018,1/1/1986,TP.PBD.K30,bie_pbtablo5,AYLIK
5.4 İştirakler,11/1/2018,1/1/1986,TP.PBD.K31,bie_pbtablo5,AYLIK
5.5 Diğer Alacaklar,11/1/2018,1/1/1986,TP.PBD.K32,bie_pbtablo5,AYLIK
6.YURTİÇİ BANKALARARASI ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.K33,bie_pbtablo5,AYLIK
7.DİĞER MALİ KURULUŞLARDAN ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.K34,bie_pbtablo5,AYLIK
7.1 Kalkınma ve Yatırım Bankalarından Alacaklar,11/1/2018,1/1/1986,TP.PBD.K35,bie_pbtablo5,AYLIK
7.2 Banka Dışı Mali Kuruluşlardan Alacaklar,11/1/2018,1/1/1986,TP.PBD.K36,bie_pbtablo5,AYLIK
7.21 Krediler,11/1/2018,1/1/1986,TP.PBD.K37,bie_pbtablo5,AYLIK
7.22 Tasfiye Olunacak Alacaklar,11/1/2018,12/1/2005,TP.PBD.K38,bie_pbtablo5,AYLIK
7.23 Tahvil ve Bonolar,11/1/2018,1/1/1986,TP.PBD.K39,bie_pbtablo5,AYLIK
7.24 İştirakler,11/1/2018,1/1/1986,TP.PBD.K40,bie_pbtablo5,AYLIK
7.25.Türev Finansal Varliklar,11/1/2018,1/1/2010,TP.PBD.K401,bie_pbtablo5,AYLIK
7.26 Diğer Alacaklar,11/1/2018,1/1/1986,TP.PBD.K41,bie_pbtablo5,AYLIK
8.ÖZEL SEKTÖRDEN ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.K42,bie_pbtablo5,AYLIK
8.1 Krediler,11/1/2018,1/1/1986,TP.PBD.K43,bie_pbtablo5,AYLIK
8.2 Tasfiye Olunacak Alacaklar,11/1/2018,12/1/2005,TP.PBD.K44,bie_pbtablo5,AYLIK
8.3 Tahviller,11/1/2018,1/1/1986,TP.PBD.K45,bie_pbtablo5,AYLIK
8.4 İştirakler,11/1/2018,1/1/1986,TP.PBD.K46,bie_pbtablo5,AYLIK
8.5.Türev Finansal Varlıklar,11/1/2018,1/1/2010,TP.PBD.K461,bie_pbtablo5,AYLIK
8.6 Diğer Alacaklar,11/1/2018,1/1/1986,TP.PBD.K47,bie_pbtablo5,AYLIK
9.PARA PİYASALARINDAN ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.K48,bie_pbtablo5,AYLIK
10.SINIFLANDIRILAMAYAN VARLIKLAR,11/1/2018,1/1/1986,TP.PBD.K49,bie_pbtablo5,AYLIK
11.TOPLAM,11/1/2018,1/1/1986,TP.PBD.K50,bie_pbtablo5,AYLIK
1.VADESİZ MEVDUAT,11/1/2018,1/1/1986,TP.PBD.S01,bie_pbtablo5,AYLIK
1.1 Yerel Yönetimler,11/1/2018,1/1/1986,TP.PBD.S02,bie_pbtablo5,AYLIK
1.2 Sosyal Güvenlik Kurumları,11/1/2018,12/1/2005,TP.PBD.S03,bie_pbtablo5,AYLIK
1.3 Mali Olmayan Kamu Girişimleri,11/1/2018,1/1/1986,TP.PBD.S04,bie_pbtablo5,AYLIK
1.4 Özel Sektor,11/1/2018,1/1/1986,TP.PBD.S05,bie_pbtablo5,AYLIK
1.5 Banka Dışı Mali Kuruluşlar,11/1/2018,1/1/1986,TP.PBD.S06,bie_pbtablo5,AYLIK
2.VADELİ MEVDUAT,11/1/2018,1/1/1986,TP.PBD.S07,bie_pbtablo5,AYLIK
2.1 Yerel Yönetimler,11/1/2018,1/1/1986,TP.PBD.S08,bie_pbtablo5,AYLIK
2.2 Sosyal Güvenlik Kurumları,11/1/2018,12/1/2005,TP.PBD.S09,bie_pbtablo5,AYLIK
2.3 Mali Olmayan Kamu Girişimleri,11/1/2018,1/1/1986,TP.PBD.S10,bie_pbtablo5,AYLIK
2.4 Özel Sektor,11/1/2018,1/1/1986,TP.PBD.S11,bie_pbtablo5,AYLIK
2.5 Banka Dışı Mali Kuruluşlar,11/1/2018,1/1/1986,TP.PBD.S12,bie_pbtablo5,AYLIK
3.REPO İŞLEMLERINDEN SAĞLANAN FONLAR,11/1/2018,1/1/1986,TP.PBD.S13,bie_pbtablo5,AYLIK
3.1 Yerel Yönetimler,11/1/2018,1/1/1986,TP.PBD.S14,bie_pbtablo5,AYLIK
3.2 Sosyal Güvenlik Kurumları,11/1/2018,12/1/2005,TP.PBD.S15,bie_pbtablo5,AYLIK
3.3 Mali Olmayan Kamu Girişimleri,11/1/2018,1/1/1986,TP.PBD.S16,bie_pbtablo5,AYLIK
3.4 Özel Sektor,11/1/2018,1/1/1986,TP.PBD.S17,bie_pbtablo5,AYLIK
3.5 Banka Dışı Mali Kuruluşlar,11/1/2018,1/1/1986,TP.PBD.S18,bie_pbtablo5,AYLIK
4.YURTİÇİ YERLEŞİKLERİN DÖVİZ TEVDİAT HESAPLARI,11/1/2018,1/1/1986,TP.PBD.S19,bie_pbtablo5,AYLIK
5.MEVDUAT SERTİFİKALARI,11/1/2018,1/1/1986,TP.PBD.S20,bie_pbtablo5,AYLIK
6.İHRAÇ EDİLEN MENKUL KIYMETLER,11/1/2018,1/1/1986,TP.PBD.S21,bie_pbtablo5,AYLIK
6.1 Özel Sektor,11/1/2018,12/1/2010,TP.PBD.S211,bie_pbtablo5,AYLIK
7.FİNANSAL KİRALAMA İŞLEMLERİNDEN BORÇLAR,11/1/2018,12/1/2005,TP.PBD.S22,bie_pbtablo5,AYLIK
7.1 Banka Dışı Mali Kuruluşlar,11/1/2018,12/1/2005,TP.PBD.S23,bie_pbtablo5,AYLIK
8.DIŞ YÜKÜMLÜLÜKLER,11/1/2018,1/1/1986,TP.PBD.S24,bie_pbtablo5,AYLIK
9.MERKEZİ YÖNETİM MEVDUATLARI,11/1/2018,1/1/1986,TP.PBD.S25,bie_pbtablo5,AYLIK
9.1 Bütçeye Ait Hesaplar,11/1/2018,1/1/1986,TP.PBD.S26,bie_pbtablo5,AYLIK
9.2 Sosyal Güvenlik Kurumları,11/1/2018,1/1/1986,TP.PBD.S27,bie_pbtablo5,AYLIK
9.3 Bütçe Dışı Hesaplar,11/1/2018,1/1/1986,TP.PBD.S28,bie_pbtablo5,AYLIK
10.TCMB'YE YÜKÜMLÜLÜKLER,11/1/2018,1/1/1986,TP.PBD.S29,bie_pbtablo5,AYLIK
10.1 Bankalar Mevduatı,11/1/2018,1/1/1986,TP.PBD.S30,bie_pbtablo5,AYLIK
10.2 Alınan Krediler,11/1/2018,1/1/1986,TP.PBD.S31,bie_pbtablo5,AYLIK
10.3 Muhtelif Borçlar,11/1/2018,1/1/1986,TP.PBD.S32,bie_pbtablo5,AYLIK
10.4 Alacaklı Geçici Hesaplar,11/1/2018,1/1/1986,TP.PBD.S33,bie_pbtablo5,AYLIK
10.5 Repo Anlaşmalarından Kaynaklanan Menkul Kiymet Borçları,11/1/2018,1/1/1986,TP.PBD.S34,bie_pbtablo5,AYLIK
11.YURTİÇİ BANKALARARASI YÜKÜMLÜLÜKLER,11/1/2018,1/1/1986,TP.PBD.S35,bie_pbtablo5,AYLIK
11.1 Bankalara Yükümlülükler,11/1/2018,1/1/1986,TP.PBD.S36,bie_pbtablo5,AYLIK
11.2 Para Piyasası Fonlarina (B-TİPİ LİKİT FONLAR) Yükümlülükler,11/1/2018,11/1/2005,TP.PBD.S37,bie_pbtablo5,AYLIK
12.TÜREV FİNANSAL YÜKÜMLÜLÜKLER,11/1/2018,1/1/2010,TP.PBD.S371,bie_pbtablo5,AYLIK
12.1.Özel Sektor,11/1/2018,1/1/2010,TP.PBD.S372,bie_pbtablo5,AYLIK
12.2.Banka Dışı Mali Kuruluşlar,11/1/2018,1/1/2010,TP.PBD.S373,bie_pbtablo5,AYLIK
13.PARA PİYASALARINA BORÇLAR,11/1/2018,1/1/1986,TP.PBD.S38,bie_pbtablo5,AYLIK
14.MENKUL KIYMET ÖDÜNÇ PIYASALARINA BORÇLAR,11/1/2018,7/1/2002,TP.PBD.S39,bie_pbtablo5,AYLIK
15.ÖZKAYNAKLAR,11/1/2018,1/1/1986,TP.PBD.S40,bie_pbtablo5,AYLIK
16.SINIFLANDIRILAMAYAN YÜKÜMLÜLÜKLER,11/1/2018,1/1/1986,TP.PBD.S41,bie_pbtablo5,AYLIK
17.TOPLAM,11/1/2018,1/1/1986,TP.PBD.S42,bie_pbtablo5,AYLIK
1.REZERVLER,11/1/2018,1/1/1986,TP.PBD.T01,bie_pbtablo6,AYLIK
1.1 Para,11/1/2018,1/1/1986,TP.PBD.T02,bie_pbtablo6,AYLIK
1.2 Merkez Bankasındaki Mevduat,11/1/2018,1/1/1986,TP.PBD.T03,bie_pbtablo6,AYLIK
1.21 Zorunlu Karşılıklar,11/1/2018,5/1/2002,TP.PBD.T04,bie_pbtablo6,AYLIK
1.22 Serbest Rezervler,11/1/2018,1/1/1986,TP.PBD.T05,bie_pbtablo6,AYLIK
1.23 Vadeli Serbest Olmayan Hesap,11/1/2018,11/1/2005,TP.PBD.T06,bie_pbtablo6,AYLIK
1.3 Mevduat Bankalarından Alacaklar,11/1/2018,1/1/1986,TP.PBD.T07,bie_pbtablo6,AYLIK
1.31 Menkul Değerler,11/1/2018,1/1/1986,TP.PBD.T08,bie_pbtablo6,AYLIK
1.32 Krediler,11/1/2018,1/1/1986,TP.PBD.T09,bie_pbtablo6,AYLIK
1.33 Diğer Alacaklar,11/1/2018,1/1/1986,TP.PBD.T10,bie_pbtablo6,AYLIK
1.4 Katılım Bankalarından Alacaklar,11/1/2018,12/1/2002,TP.PBD.T11,bie_pbtablo6,AYLIK
2.MERKEZ BANKASINDAN DİĞER ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.T12,bie_pbtablo6,AYLIK
3.DIŞ VARLIKLAR,11/1/2018,1/1/1986,TP.PBD.T13,bie_pbtablo6,AYLIK
4.GENEL YÖNETİMDEN ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.T14,bie_pbtablo6,AYLIK
4.1 MERKEZİ YÖNETİMDEN ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.T15,bie_pbtablo6,AYLIK
4.11 Bütçe İle İlgili Kurumlar,11/1/2018,1/1/1986,TP.PBD.T16,bie_pbtablo6,AYLIK
4.111 Merkezi Yönetime Verilen Krediler,11/1/2018,1/1/1986,TP.PBD.T17,bie_pbtablo6,AYLIK
Bilgi İçin Bütçe Dışı Fonlardan Alacaklar,11/1/2018,1/1/1986,TP.PBD.K18,bie_pbtablo6,AYLIK
4.112 Merkezi Yönetimce Çıkarılan Bono ve Tahviller,11/1/2018,1/1/1986,TP.PBD.T18,bie_pbtablo6,AYLIK
4.113 Merkezi Yönetimden Diğer Alacaklar,11/1/2018,1/1/1986,TP.PBD.T19,bie_pbtablo6,AYLIK
4.12 Bütçe Dışı Kurumlar,11/1/2018,1/1/1986,TP.PBD.T20,bie_pbtablo6,AYLIK
Bilgi İçin Bütçe Dışı Fonlardan Alacaklar,11/1/2018,1/1/1986,TP.PBD.T21,bie_pbtablo6,AYLIK
4.2 YEREL YÖNETİMLERDEN ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.T22,bie_pbtablo6,AYLIK
4.21 Krediler,11/1/2018,1/1/1986,TP.PBD.T23,bie_pbtablo6,AYLIK
4.22 Tasfiye Olunacak Alacaklar,11/1/2018,12/1/2005,TP.PBD.T24,bie_pbtablo6,AYLIK
4.23 Bonolar ve Tahviller,11/1/2018,1/1/1986,TP.PBD.T25,bie_pbtablo6,AYLIK
4.24 Diğer Alacaklar,11/1/2018,1/1/1986,TP.PBD.T26,bie_pbtablo6,AYLIK
4.3 SOSYAL GÜVENLIK KURUMLARINDAN ALACAKLAR,11/1/2018,11/1/2005,TP.PBD.T27,bie_pbtablo6,AYLIK
4.31 Krediler,11/1/2018,11/1/2005,TP.PBD.T28,bie_pbtablo6,AYLIK
4.32 Diğer Alacaklar,11/1/2018,11/1/2005,TP.PBD.T29,bie_pbtablo6,AYLIK
5.MALİ OLM. KAMU GİR. ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.T30,bie_pbtablo6,AYLIK
5.1 Krediler,11/1/2018,1/1/1986,TP.PBD.T31,bie_pbtablo6,AYLIK
5.2 Tasfiye Olunacak Alacaklar,11/1/2018,12/1/2005,TP.PBD.T32,bie_pbtablo6,AYLIK
5.3 Tahviller,11/1/2018,1/1/1986,TP.PBD.T33,bie_pbtablo6,AYLIK
5.4 İştirakler,11/1/2018,1/1/1986,TP.PBD.T34,bie_pbtablo6,AYLIK
5.5 Diğer Alacaklar,11/1/2018,1/1/1986,TP.PBD.T35,bie_pbtablo6,AYLIK
6.YURTİÇİ BANKALARARASI ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.T36,bie_pbtablo6,AYLIK
7.BANKA DIŞI MALİ KURULUŞLARDAN ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.T37,bie_pbtablo6,AYLIK
7.1 Krediler,11/1/2018,1/1/1986,TP.PBD.T38,bie_pbtablo6,AYLIK
7.2 Finansal Kiralama İşlemlerinden Alacaklar,11/1/2018,12/1/2002,TP.PBD.T39,bie_pbtablo6,AYLIK
7.3 Tasfiye Olunacak Alacaklar,11/1/2018,12/1/2005,TP.PBD.T40,bie_pbtablo6,AYLIK
7.4 Tahvil ve Bonolar,11/1/2018,1/1/1986,TP.PBD.T41,bie_pbtablo6,AYLIK
7.5 İştirakler,11/1/2018,1/1/1986,TP.PBD.T42,bie_pbtablo6,AYLIK
7.6.Türev Finansal Varlıklar,11/1/2018,1/1/2010,TP.PBD.T421,bie_pbtablo6,AYLIK
7.7 Diğer Alacaklar,11/1/2018,1/1/1986,TP.PBD.T43,bie_pbtablo6,AYLIK
8.ÖZEL SEKTÖRDEN ALACAKLAR,11/1/2018,1/1/1986,TP.PBD.T44,bie_pbtablo6,AYLIK
8.1 Krediler,11/1/2018,1/1/1986,TP.PBD.T45,bie_pbtablo6,AYLIK
